SALE TYPE,PROPERTY TYPE,CITY,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,LATITUDE,LONGITUDE
PAST SALE,Single Family Residential,Valencia,91354.0,555000,3.0,2.0,VALN - Valencia North,1263.0,6189.0,1978.0,24,439.0,0.0,34.454106700000004,-118.54097079999998
PAST SALE,Condo/Co-op,Valencia,91354.0,495000,3.0,2.5,NPRK - Valencia Northpark,1260.0,21468.0,1995.0,20,393.0,121.0,34.44919470000001,-118.555029
PAST SALE,Townhouse,Valencia,91354.0,435000,2.0,2.0,CRSD - Valencia Creekside,1120.0,43908.0,2004.0,48,388.0,289.0,34.435342999999996,-118.5594
PAST SALE,Single Family Residential,Valencia,91354.0,659900,4.0,3.0,VLWH - Valencia West Hills,2236.0,5146.0,2007.0,39,295.0,128.0,34.4589895,-118.567647
PAST SALE,Townhouse,Valencia,91355.0,465000,2.0,2.0,VALC - Valencia Copperhill,1315.0,209934.0,2004.0,34,354.0,350.0,34.443939,-118.570655
PAST SALE,Single Family Residential,Castaic,91384.0,450000,2.0,2.0,LOAK - Live Oaks,990.0,5390.0,1986.0,81,455.0,0.0,34.448072700000004,-118.61902649999999
PAST SALE,Single Family Residential,Castaic,91384.0,649000,4.0,3.0,HILC - Hillcrest Area,2800.0,7195.0,1999.0,68,232.0,0.0,34.4728967,-118.63926380000001
PAST SALE,Single Family Residential,Castaic,91384.0,483000,3.0,3.0,HILC - Hillcrest Area,1386.0,33137.0,1997.0,39,348.0,95.0,34.471465,-118.618503
PAST SALE,Single Family Residential,Saugus,91350.0,565000,3.0,2.0,BOUQ - Bouquet Canyon,1279.0,6799.0,1985.0,83,442.0,0.0,34.455488,-118.5267416
PAST SALE,Single Family Residential,Saugus,91350.0,549000,3.0,3.0,BOUQ - Bouquet Canyon,1565.0,4549.0,1988.0,80,351.0,48.0,34.45571270000001,-118.5144498
PAST SALE,Single Family Residential,Saugus,91350.0,559000,3.0,3.0,BOUQ - Bouquet Canyon,1691.0,5422.0,1989.0,75,331.0,52.0,34.447329100000005,-118.52063000000001
PAST SALE,Single Family Residential,Saugus,91350.0,565000,3.0,2.0,BOUQ - Bouquet Canyon,1782.0,13238.0,1966.0,66,317.0,0.0,34.4369198,-118.52586370000002
PAST SALE,Single Family Residential,Saugus,91350.0,535000,4.0,2.5,BOUQ - Bouquet Canyon,1836.0,3703.0,1971.0,62,291.0,39.0,34.441407500000004,-118.5119639
PAST SALE,Single Family Residential,Saugus,91350.0,560000,4.0,3.0,BOUQ - Bouquet Canyon,1670.0,4445.0,1980.0,19,335.0,64.0,34.444794,-118.5143133
PAST SALE,Single Family Residential,Saugus,91350.0,573000,4.0,3.0,Bouquet Canyon,1924.0,4313.0,1988.0,11,298.0,48.0,34.45669779999999,-118.5128639
PAST SALE,Single Family Residential,Saugus,91350.0,635000,4.0,2.0,BOUQ - Bouquet Canyon,1864.0,9453.0,1988.0,4,341.0,0.0,34.456570299999996,-118.5209037
PAST SALE,Single Family Residential,Castaic,91384.0,495000,3.0,3.0,HILC - Hillcrest Area,1386.0,7400.0,1997.0,67,357.0,95.0,34.470783000000004,-118.61853500000001
PAST SALE,Single Family Residential,Valencia,91354.0,630000,3.0,3.0,Valencia Creekside,2366.0,4686.0,2004.0,81,266.0,182.0,34.4436799,-118.55556340000001
PAST SALE,Townhouse,Saugus,91390.0,417500,3.0,2.0,COPN - Copper Hill North,1040.0,209120.0,1988.0,73,401.0,205.0,34.46413270000001,-118.5339312
PAST SALE,Townhouse,Valencia,91354.0,551000,4.0,3.0,NBRG - Valencia Northbridge,1506.0,130007.0,1996.0,73,366.0,112.0,34.43117,-118.54978500000001
PAST SALE,Single Family Residential,Valencia,91354.0,532000,3.0,3.0,NBRG - Valencia Northbridge,1506.0,130007.0,1997.0,87,353.0,250.0,34.431168,-118.54979479999999
PAST SALE,Townhouse,Valencia,91354.0,453000,2.0,2.0,CRSD - Valencia Creekside,1352.0,105915.0,2004.0,66,335.0,298.0,34.438594,-118.55765900000002
PAST SALE,Single Family Residential,Castaic,91384.0,574900,4.0,2.5,HILC - Hillcrest Area,1689.0,10480.0,1993.0,69,340.0,0.0,34.473484,-118.6224451
PAST SALE,Single Family Residential,Castaic,91384.0,635000,4.0,2.5,HSHL - Hasley Hills,2352.0,5786.0,2001.0,10,270.0,87.0,34.4598922,-118.62515719999999
PAST SALE,Single Family Residential,Saugus,91350.0,680000,4.0,3.0,BOUQ - Bouquet Canyon,2221.0,12037.0,1965.0,87,306.0,0.0,34.440805100000006,-118.5242332
PAST SALE,Single Family Residential,Valencia,91354.0,600000,4.0,2.0,VALN - Valencia North,1747.0,9492.0,1976.0,88,343.0,0.0,34.4387761,-118.5374136
PAST SALE,Single Family Residential,Saugus,91350.0,600000,4.0,2.75,BOUQ - Bouquet Canyon,2212.0,5206.0,1989.0,80,271.0,52.0,34.4497297,-118.51885120000001
PAST SALE,Single Family Residential,Valencia,91354.0,595000,3.0,2.5,CRSD - Valencia Creekside,2073.0,3320.0,2004.0,62,287.0,182.0,34.443191600000006,-118.5567034
PAST SALE,Single Family Residential,Saugus,91350.0,489000,3.0,2.0,BOUQ - Bouquet Canyon,1080.0,8316.0,1972.0,38,453.0,0.0,34.44358270000001,-118.52473490000001
PAST SALE,Condo/Co-op,Valencia,91354.0,515000,4.0,3.0,VLWC - Valencia West Creek,1940.0,730529.0,2007.0,67,265.0,271.0,34.462031700000004,-118.5557544
PAST SALE,Single Family Residential,Saugus,91350.0,641000,4.0,3.0,BOUQ - Bouquet Canyon,2025.0,7933.0,1965.0,34,317.0,0.0,34.4390695,-118.5246436
PAST SALE,Townhouse,Saugus,91390.0,435000,3.0,3.0,COPN - Copper Hill North,1146.0,224705.0,1988.0,33,380.0,210.0,34.4633878,-118.5349087
PAST SALE,Condo/Co-op,Valencia,91354.0,315000,1.0,1.0,NBRG - Valencia Northbridge,592.0,61672.0,1996.0,27,532.0,320.0,34.4286925,-118.5463804
PAST SALE,Single Family Residential,Saugus,91350.0,619000,4.0,2.5,BOUQ - Bouquet Canyon,2025.0,10944.0,1965.0,19,306.0,0.0,34.4350653,-118.526468
PAST SALE,Single Family Residential,Saugus,91390.0,681000,3.0,2.0,COPN - Copper Hill North,1636.0,8793.0,1988.0,13,416.0,0.0,34.468427899999995,-118.5295237
PAST SALE,Single Family Residential,Saugus,91350.0,450000,4.0,2.0,BOUQ - Bouquet Canyon,1260.0,13188.0,1973.0,19,357.0,0.0,34.44055529999999,-118.5274942
PAST SALE,Townhouse,Saugus,91350.0,435000,3.0,3.0,BOUQ - Bouquet Canyon,1492.0,284408.0,1989.0,11,292.0,302.0,34.453245,-118.512083
PAST SALE,Single Family Residential,Saugus,91390.0,575000,3.0,2.0,COPN - Copper Hill North,1375.0,6622.0,1989.0,80,418.0,0.0,34.474542,-118.52706090000002
PAST SALE,Single Family Residential,Valencia,91354.0,530000,3.0,3.0,CRSD - Valencia Creekside,1720.0,437945.0,2004.0,80,308.0,185.0,34.4465266,-118.5564662
PAST SALE,Single Family Residential,Saugus,91350.0,507500,3.0,2.0,BOUQ - Bouquet Canyon,1308.0,5861.0,1964.0,73,388.0,0.0,34.438156299999996,-118.5200827
PAST SALE,Single Family Residential,Saugus,91350.0,590000,4.0,2.5,BOUQ - Bouquet Canyon,1632.0,7280.0,1994.0,69,362.0,52.0,34.4493901,-118.5225456
PAST SALE,Single Family Residential,Saugus,91350.0,520000,5.0,3.0,BOUQ - Bouquet Canyon,2200.0,6898.0,1966.0,59,236.0,0.0,34.451474600000005,-118.5010518
PAST SALE,Single Family Residential,Saugus,91390.0,525000,3.0,2.5,COPN - Copper Hill North,1744.0,4105.0,2000.0,39,301.0,95.0,34.461380600000005,-118.5097745
PAST SALE,Townhouse,Valencia,91354.0,436000,2.0,2.5,NBRG - Valencia Northbridge,1176.0,145696.0,1999.0,68,371.0,275.0,34.428995,-118.54029299999999
PAST SALE,Single Family Residential,Saugus,91390.0,649000,4.0,2.5,BOUQ - Bouquet Canyon,2144.0,6022.0,1988.0,25,303.0,0.0,34.4611738,-118.48655600000001
PAST SALE,Single Family Residential,Valencia,91354.0,550655,4.0,2.0,VALN - Valencia North,1624.0,8166.0,1978.0,20,339.0,0.0,34.453802100000004,-118.5391922
PAST SALE,Single Family Residential,Saugus,91350.0,565000,3.0,2.0,BOUQ - Bouquet Canyon,1608.0,16964.0,1984.0,18,351.0,0.0,34.4570391,-118.5281555
PAST SALE,Single Family Residential,Valencia,91354.0,554500,3.0,2.0,VALN - Valencia North,1263.0,7990.0,1980.0,10,439.0,0.0,34.456917499999996,-118.53750829999998
PAST SALE,Single Family Residential,Saugus,91390.0,615000,4.0,3.0,BOUQ - Bouquet Canyon,2144.0,5294.0,1989.0,5,287.0,0.0,34.460136799999994,-118.490023
PAST SALE,Townhouse,Castaic,91384.0,378000,3.0,2.5,PRKR - Parker Road,1419.0,0.0,1984.0,88,266.0,320.0,34.48633,-118.620446
PAST SALE,Single Family Residential,Castaic,91384.0,378000,3.0,2.0,ECAS - East Castaic,1392.0,5190.0,1986.0,80,272.0,150.0,34.4982915,-118.6166562
PAST SALE,Single Family Residential,Castaic,91384.0,460000,2.0,2.0,NCAS - North Castaic,1046.0,8694.0,1986.0,67,440.0,0.0,34.5056859,-118.6321825
PAST SALE,Single Family Residential,Castaic,91384.0,421000,3.0,2.5,HILC - Hillcrest Area,1512.0,27797.0,1996.0,59,278.0,95.0,34.469312,-118.61739399999999
PAST SALE,Single Family Residential,Valencia,91355.0,665000,4.0,2.5,VALB - Valencia Bridgeport,2161.0,4387.0,2001.0,32,308.0,208.0,34.4321419,-118.5605794
PAST SALE,Single Family Residential,Valencia,91354.0,540000,3.0,3.0,CRSD - Valencia Creekside,1804.0,2409.0,2004.0,19,299.0,173.0,34.4369141,-118.5563956
PAST SALE,Single Family Residential,Castaic,91384.0,625000,4.0,3.0,HILC - Hillcrest Area,2326.0,6838.0,1999.0,34,269.0,0.0,34.4713553,-118.6417249
PAST SALE,Single Family Residential,Castaic,91384.0,640000,4.0,2.5,HILC - Hillcrest Area,2800.0,10756.0,1998.0,32,229.0,0.0,34.4699653,-118.63438700000002
PAST SALE,Single Family Residential,Castaic,91384.0,540000,3.0,3.0,HSHL - Hasley Hills,1522.0,21421.0,1988.0,24,355.0,0.0,34.458923,-118.618149
PAST SALE,Single Family Residential,Castaic,91384.0,679000,6.0,4.0,NLAK - Northlake,3355.0,6266.0,2000.0,12,202.0,185.0,34.505854,-118.62324280000001
PAST SALE,Single Family Residential,Castaic,91384.0,640000,4.0,3.0,HSHL - Hasley Hills,2366.0,8128.0,2002.0,81,270.0,87.0,34.4524295,-118.62651709999999
PAST SALE,Single Family Residential,Valencia,91354.0,440000,3.0,3.0,TSRO - Tesoro de Valle,1957.0,73057.0,2005.0,33,225.0,273.0,34.471206,-118.55270300000001
PAST SALE,Single Family Residential,Saugus,91350.0,560000,3.0,2.5,BOUQ - Bouquet Canyon,1463.0,5539.0,1988.0,41,383.0,52.0,34.4519072,-118.5267416
PAST SALE,Single Family Residential,Saugus,91390.0,600000,4.0,3.0,BOUQ - Bouquet Canyon,2144.0,5902.0,1988.0,28,280.0,0.0,34.4607771,-118.4862366
PAST SALE,Single Family Residential,Valencia,91354.0,545000,3.0,2.5,NPRK - Valencia Northpark,1419.0,79420.0,1998.0,39,384.0,180.0,34.466042,-118.545634
PAST SALE,Single Family Residential,Valencia,91354.0,550000,3.0,2.5,NPRK - Valencia Northpark,1419.0,79420.0,1998.0,52,388.0,180.0,34.4661098,-118.5460866
PAST SALE,Single Family Residential,Valencia,91354.0,535000,3.0,3.0,VLWC - Valencia West Creek,1849.0,364437.0,2012.0,49,289.0,128.0,34.451228,-118.563955
